Legal_Name,Trade_Name,Tax_Registration_Number,Country_Code,Account_Creation_Date,Is_Active,Entity_ID
Phi Tech Inc,Phi Tech,TAX-313446,AE,2023-04-28 03:26:39,TRUE,CUST_9142
Mu Tech LLC,Mu Tech,TAX-796503,AE,2022-11-27 03:26:39,FALSE,VEND_6585
Psi Manufacturing Pakistan,Psi Manufacturing,TAX-369836,PK,2022-01-09 03:26:39,TRUE,VEND_7995
Pi Services S.A.,Pi Services,TAX-460745,DE,2023-08-02 03:26:39,FALSE,CUST_3415
Delta Logistics LLC,Delta Logistics,TAX-471106,DE,2025-11-17 03:26:39,FALSE,CUST_9518
Theta Consulting PK,Theta Consulting,TAX-152796,DE,2025-02-24 03:26:39,FALSE,VEND_2986
Delta Tech LLC,Delta Tech,TAX-247594,IN,2025-02-18 03:26:39,FALSE,CUST_7943
Iota Logistics S.A.,Iota Logistics,TAX-489244,DE,2025-10-28 03:26:39,TRUE,VEND_9975
Gamma Tech Inc,Gamma Tech,TAX-557409,US,2023-10-28 03:26:39,TRUE,VEND_4046
Eta Distribution PVT,Eta Distribution,TAX-688861,DE,2022-09-27 03:26:39,FALSE,CUST_2116
Tau Logistics S.A.,Tau Logistics,TAX-204917,FR,2022-08-13 03:26:39,TRUE,VEND_6282
Tau Services Inc,Tau Services,TAX-556112,FR,2025-09-01 03:26:39,TRUE,CUST_8359
Lambda Logistics S.A.,Lambda Logistics,TAX-992288,AE,2025-05-19 03:26:39,FALSE,CUST_3406
Epsilon Distribution Inc,Epsilon Distribution,TAX-282176,PK,2021-06-29 03:26:39,TRUE,VEND_4086
Phi Consulting PK,Phi Consulting,TAX-312033,AE,2025-09-08 03:26:39,TRUE,VEND_4181
Phi Distribution LLC,Phi Distribution,TAX-883171,FR,2025-07-16 03:26:39,TRUE,CUST_8746
Gamma Manufacturing Pakistan,Gamma Manufacturing,TAX-362552,US,2024-04-25 03:26:39,TRUE,VEND_9004
Theta Trading PK,Theta Trading,TAX-879850,GB,2022-01-22 03:26:39,FALSE,CUST_5658
"Pi Consulting PK
","Pi Consulting	",TAX-689444,IN,2023-03-21 03:26:39,TRUE,CUST_8713
Zeta Tech PVT,Zeta Tech,TAX-169268,AE,2025-03-26 03:26:39,FALSE,CUST_9977
Eta Trading Ltd,Eta Trading,TAX-595962,IN,2026-05-07 03:26:39,TRUE,VEND_2493
Eta Trading S.A.,Eta Trading,TAX-389930,FR,2023-02-04 03:26:39,FALSE,VEND_8296
Iota Tech Corp,Iota Tech,TAX-886931,GB,2023-03-16 03:26:39,FALSE,CUST_1480
Alpha Distribution Pakistan,Alpha Distribution,TAX-779445,US,2022-08-09 03:26:39,TRUE,VEND_6340
Rho Trading Ltd,Rho Trading,TAX-645895,US,2021-12-28 03:26:39,TRUE,CUST_1983
Delta Distribution Ltd,Delta Distribution,TAX-315154,FR,2026-03-13 03:26:39,FALSE,VEND_3347
Rho Tech PK,Rho Tech,TAX-987204,US,2025-11-18 03:26:39,FALSE,CUST_9182
Mu Services PVT,Mu Services,TAX-206355,IN,2023-09-18 03:26:39,TRUE,CUST_5413
Alpha Services PK,Alpha Services,TAX-112800,GB,2023-08-11 03:26:39,FALSE,CUST_4323
Lambda Manufacturing Corp,Lambda Manufacturing,TAX-819656,DE,2022-10-27 03:26:39,FALSE,VEND_1194
Epsilon Tech Corp,Epsilon Tech,TAX-432125,DE,2021-12-24 03:26:39,FALSE,CUST_1567
Zeta Consulting Ltd,Zeta Consulting,TAX-269999,IN,2025-08-03 03:26:39,TRUE,VEND_1719
Theta Trading Inc,Theta Trading,TAX-751517,PK,2025-01-23 03:26:39,TRUE,VEND_1430
Omicron Trading PVT,Omicron Trading,TAX-876936,GB,2022-02-21 03:26:39,FALSE,VEND_8912
Epsilon Distribution S.A.   ,Epsilon Distribution  ,TAX-386090,PK,2021-11-12 03:26:39,TRUE,VEND_4909
Theta Services Corp,Theta Services,TAX-424500,IN,2022-01-01 03:26:39,FALSE,CUST_4654
Nu Manufacturing Inc,Nu Manufacturing,TAX-711344,FR,2023-03-12 03:26:39,TRUE,CUST_4580
Tau Tech Ltd,Tau Tech,TAX-159642,DE,2025-12-13 03:26:39,TRUE,CUST_6614
Eta Logistics S.A.,Eta Logistics,TAX-428930,GB,2025-07-20 03:26:39,FALSE,CUST_5894
Iota Distribution Ltd,Iota Distribution,TAX-664781,PK,2024-12-03 03:26:39,TRUE,CUST_7512
Delta Trading Ltd,Delta Trading,TAX-507524,GB,2024-04-27 03:26:39,FALSE,VEND_6606
Omicron Consulting Pakistan,Omicron Consulting,TAX-898207,GB,2024-11-03 03:26:39,FALSE,CUST_8381
Theta Tech PK,Theta Tech,TAX-948749,IN,2026-05-13 03:26:39,TRUE,CUST_9243
"Sigma Logistics PVT
",Sigma Logistics  ,TAX-958160,DE,2024-01-20 03:26:39,FALSE,CUST_9923
Mu Distribution Inc,Mu Distribution,TAX-915572,PK,2025-11-18 03:26:39,FALSE,CUST_2838
Gamma Services Corp,Gamma Services,TAX-630458,AE,2025-08-28 03:26:39,FALSE,VEND_2260
Eta Trading Ltd,Eta Trading,TAX-262471,US,2024-09-28 03:26:39,TRUE,CUST_5334
Chi Manufacturing LLC,Chi Manufacturing,TAX-297503,GB,2025-11-29 03:26:39,TRUE,VEND_7031
Omega Tech Pakistan,Omega Tech,TAX-478221,US,2025-11-20 03:26:39,TRUE,CUST_1193
Theta Trading S.A.,Theta Trading,TAX-575779,GB,2023-12-04 03:26:39,TRUE,CUST_9084
Rho Distribution Pakistan,Rho Distribution,TAX-506945,GB,2023-11-07 03:26:39,TRUE,CUST_4454
Chi Trading PVT,Chi Trading,TAX-709231,US,2024-07-29 03:26:39,FALSE,VEND_4678
Alpha Distribution Ltd,Alpha Distribution,TAX-795578,FR,2025-06-11 03:26:39,FALSE,CUST_2815
"Tau Trading Pakistan
","Tau Trading	",TAX-517368,AE,2022-10-04 03:26:39,FALSE,VEND_7396
Rho Logistics Inc,Rho Logistics,TAX-140804,PK,2022-05-26 03:26:39,FALSE,VEND_3193
Chi Consulting LLC,Chi Consulting,TAX-320800,PK,2024-03-04 03:26:39,TRUE,CUST_8046
Omicron Distribution Ltd,Omicron Distribution,TAX-741674,US,2026-01-12 03:26:39,FALSE,VEND_9742
Zeta Consulting PVT,Zeta Consulting,TAX-827369,GB,2024-10-13 03:26:39,FALSE,CUST_9530
Mu Manufacturing S.A.,Mu Manufacturing,TAX-384076,AE,2024-12-28 03:26:39,TRUE,VEND_9664
Lambda Logistics LLC,Lambda Logistics,TAX-387198,PK,2022-02-25 03:26:39,FALSE,CUST_3841
Zeta Services PVT,Zeta Services,TAX-961599,FR,2024-03-09 03:26:39,FALSE,CUST_2130
Upsilon Logistics Ltd,Upsilon Logistics,TAX-606545,GB,2025-10-07 03:26:39,FALSE,CUST_7642
Tau Tech Ltd,Tau Tech,TAX-431752,IN,2022-05-22 03:26:39,TRUE,VEND_5395
Theta Consulting PVT,Theta Consulting,TAX-237235,FR,2022-10-13 03:26:39,FALSE,VEND_2279
Rho Logistics Inc,Rho Logistics,TAX-499371,PK,2026-02-07 03:26:39,TRUE,VEND_8347
Delta Logistics Corp,Delta Logistics,TAX-648102,IN,2023-07-29 03:26:39,FALSE,VEND_4908
Omicron Services Pakistan,Omicron Services,TAX-672808,AE,2022-08-11 03:26:39,FALSE,VEND_1917
Tau Tech S.A.,Tau Tech,TAX-689567,IN,2025-07-10 03:26:39,TRUE,VEND_9837
Omicron Logistics S.A.,Omicron Logistics,TAX-822131,AE,2022-06-23 03:26:39,FALSE,CUST_4594
Mu Consulting Pakistan   ,Mu Consulting  ,TAX-577450,IN,2025-03-29 03:26:39,FALSE,CUST_4767
Beta Distribution PVT,Beta Distribution,TAX-792616,AE,2022-08-01 03:26:39,TRUE,VEND_5961
Tau Services Pakistan,Tau Services,TAX-348411,AE,2021-06-27 03:26:39,TRUE,CUST_5054
Iota Distribution PVT,Iota Distribution,TAX-439121,FR,2023-03-04 03:26:39,TRUE,CUST_2173
Phi Services Ltd,Phi Services,TAX-432918,US,2023-04-11 03:26:39,TRUE,VEND_3378
Epsilon Manufacturing PK,Epsilon Manufacturing,TAX-744274,DE,2025-11-16 03:26:39,TRUE,CUST_9115
Epsilon Services S.A.,Epsilon Services,TAX-195325,IN,2026-02-19 03:26:39,TRUE,CUST_5374
Iota Distribution Corp,Iota Distribution,TAX-475308,FR,2024-02-07 03:26:39,FALSE,CUST_7342
Sigma Trading S.A.,Sigma Trading,TAX-354801,IN,2023-10-01 03:26:39,FALSE,VEND_5501
Omega Manufacturing LLC,Omega Manufacturing,TAX-194545,DE,2024-10-21 03:26:39,FALSE,CUST_7432
Lambda Services Inc,Lambda Services,TAX-911739,IN,2022-04-17 03:26:39,TRUE,VEND_6246
Sigma Logistics PK,Sigma Logistics,TAX-456480,US,2021-11-24 03:26:39,FALSE,VEND_2106
Xi Consulting Pakistan,Xi Consulting,TAX-746781,IN,2022-02-23 03:26:39,FALSE,VEND_4433
Omicron Distribution Pakistan,Omicron Distribution,TAX-196955,DE,2022-05-04 03:26:39,TRUE,VEND_5170
Pi Services PVT,Pi Services,TAX-192422,US,2024-12-04 03:26:39,TRUE,VEND_3286
Kappa Manufacturing Ltd,Kappa Manufacturing,TAX-225245,US,2022-06-07 03:26:39,TRUE,VEND_2880
Nu Distribution Inc,Nu Distribution,TAX-597012,PK,2023-05-30 03:26:39,TRUE,CUST_8107
Phi Manufacturing Corp,Phi Manufacturing,TAX-389854,US,2025-04-25 03:26:39,TRUE,CUST_8605
Delta Distribution Corp,Delta Distribution,TAX-503489,IN,2023-12-01 03:26:39,TRUE,VEND_6126
Beta Tech Pakistan,Beta Tech,TAX-939482,IN,2025-10-15 03:26:39,TRUE,VEND_4740
Upsilon Manufacturing Corp,Upsilon Manufacturing,TAX-621841,DE,2025-08-06 03:26:39,TRUE,CUST_3034
Zeta Distribution S.A.,Zeta Distribution,TAX-586490,IN,2023-03-29 03:26:39,FALSE,CUST_5760
Xi Manufacturing PK,Xi Manufacturing,TAX-373995,IN,2023-05-25 03:26:39,FALSE,VEND_4089
Chi Distribution PK,Chi Distribution,TAX-620566,US,2025-01-24 03:26:39,TRUE,CUST_9551
Kappa Logistics LLC,Kappa Logistics,TAX-272769,AE,2025-10-09 03:26:39,TRUE,VEND_3929
Omega Consulting Ltd,Omega Consulting,TAX-494956,FR,2024-04-11 03:26:39,FALSE,CUST_1517
Beta Manufacturing Ltd,Beta Manufacturing,TAX-760766,GB,2021-12-18 03:26:39,TRUE,VEND_1448
Pi Trading LLC,Pi Trading,TAX-692862,US,2021-12-09 03:26:39,TRUE,VEND_8972
Kappa Tech S.A.,Kappa Tech,TAX-227324,US,2022-11-13 03:26:39,TRUE,VEND_9433
Beta Trading Inc,Beta Trading,TAX-578621,US,2024-05-18 03:26:39,TRUE,CUST_2189
"Pi Trading LLC	","Pi Trading	",TAX-813763,GB,2023-06-06 03:26:39,FALSE,CUST_1494
Nu Logistics Ltd,Nu Logistics,TAX-162952,PK,2021-11-02 03:26:39,FALSE,CUST_4337
Theta Manufacturing LLC,Theta Manufacturing,TAX-908977,DE,2022-04-12 03:26:39,FALSE,CUST_8239
Sigma Consulting PK,Sigma Consulting,TAX-644932,GB,2021-07-03 03:26:39,TRUE,VEND_1963
Sigma Services LLC,Sigma Services,TAX-537619,GB,2025-12-21 03:26:39,TRUE,CUST_4087
Zeta Logistics S.A.,Zeta Logistics,TAX-317782,FR,2023-09-15 03:26:39,FALSE,CUST_1934
Beta Consulting PVT,Beta Consulting,TAX-889460,AE,2022-06-27 03:26:39,TRUE,VEND_9698
Delta Tech LLC,Delta Tech,TAX-942946,IN,2025-08-13 03:26:39,TRUE,VEND_7626
Eta Services PVT,Eta Services,TAX-228725,PK,2021-09-13 03:26:39,FALSE,CUST_6548
Omega Trading PK,Omega Trading,TAX-570616,PK,2022-07-28 03:26:39,TRUE,VEND_4811
Tau Services Ltd,Tau Services,TAX-241268,FR,2023-07-12 03:26:39,TRUE,VEND_5157
Iota Trading Corp,Iota Trading,TAX-881177,DE,2023-05-19 03:26:39,FALSE,CUST_2995
Delta Distribution Corp,Delta Distribution,TAX-410636,PK,2024-05-17 03:26:39,TRUE,CUST_3846
Tau Logistics Inc,Tau Logistics,TAX-185168,US,2022-10-21 03:26:39,FALSE,CUST_5105
Mu Consulting PK,Mu Consulting,TAX-506235,GB,2022-01-21 03:26:39,FALSE,VEND_4981
Beta Tech Inc,Beta Tech,TAX-169832,GB,2022-09-12 03:26:39,FALSE,CUST_5444
Kappa Logistics Inc,Kappa Logistics,TAX-982348,FR,2022-09-08 03:26:39,TRUE,VEND_7025
Sigma Logistics S.A.,Sigma Logistics,TAX-486490,FR,2022-03-15 03:26:39,FALSE,VEND_1232
Omicron Tech PK,Omicron Tech,TAX-437960,IN,2025-01-09 03:26:39,TRUE,CUST_1241
Beta Distribution LLC,Beta Distribution,TAX-429153,DE,2024-09-23 03:26:39,TRUE,VEND_1326
"Eta Consulting PVT	",Eta Consulting  ,TAX-426711,IN,2021-12-01 03:26:39,FALSE,VEND_5971
Nu Trading LLC,Nu Trading,TAX-673619,US,2024-07-03 03:26:39,FALSE,VEND_1735
Tau Consulting PK,Tau Consulting,TAX-123005,IN,2022-09-16 03:26:39,FALSE,VEND_4706
Alpha Trading S.A.,Alpha Trading,TAX-136489,PK,2026-01-09 03:26:39,TRUE,CUST_5553
Omega Services Pakistan,Omega Services,TAX-845279,DE,2022-11-08 03:26:39,FALSE,VEND_3605
Epsilon Distribution Corp,Epsilon Distribution,TAX-133104,DE,2022-06-22 03:26:39,TRUE,CUST_6544
Iota Distribution LLC   ,"Iota Distribution	",TAX-367747,FR,2023-02-15 03:26:39,FALSE,VEND_5429
Kappa Consulting Pakistan,Kappa Consulting,TAX-904291,US,2025-10-05 03:26:39,FALSE,VEND_2111
Theta Manufacturing Corp,Theta Manufacturing,TAX-141814,FR,2024-08-07 03:26:39,FALSE,CUST_7110
Alpha Distribution PK,Alpha Distribution,TAX-735022,DE,2022-12-19 03:26:39,TRUE,CUST_4026
Psi Trading S.A.,Psi Trading,TAX-174268,PK,2024-04-02 03:26:39,TRUE,VEND_5596
Zeta Services PVT,Zeta Services,TAX-967161,GB,2023-07-06 03:26:39,FALSE,CUST_7126
Beta Services Inc,Beta Services,TAX-884309,AE,2026-01-29 03:26:39,TRUE,CUST_8582
Nu Logistics Corp,Nu Logistics,TAX-571413,DE,2023-12-29 03:26:39,FALSE,VEND_5650
"Pi Manufacturing PK	","Pi Manufacturing	",TAX-633590,FR,2024-11-13 03:26:39,FALSE,CUST_3427
"Sigma Services Ltd Ltd	","Sigma Services	",TAX-198867,US,2023-11-19 03:26:39,FALSE,CUST_1169
Theta Manufacturing LLC,Theta Manufacturing,TAX-555052,US,2022-02-19 03:26:39,TRUE,VEND_5065
Eta Manufacturing S.A.,Eta Manufacturing,TAX-514850,FR,2023-10-30 03:26:39,TRUE,CUST_5753
Eta Manufacturing Ltd,Eta Manufacturing,TAX-781571,AE,2025-07-05 03:26:39,FALSE,VEND_7521
Delta Services Corp,Delta Services,TAX-707040,DE,2026-03-06 03:26:39,TRUE,CUST_7184
Tau Tech Pakistan   ,"Tau Tech	",TAX-213609,FR,2025-02-02 03:26:39,FALSE,CUST_1293
Beta Services PVT,Beta Services,TAX-335421,AE,2025-01-03 03:26:39,FALSE,VEND_7766
Pi Logistics Ltd,Pi Logistics,TAX-722518,PK,2023-06-28 03:26:39,FALSE,CUST_4164
Alpha Consulting PK,Alpha Consulting,TAX-790666,DE,2025-05-31 03:26:39,TRUE,VEND_3235
Chi Consulting Ltd,Chi Consulting,TAX-894541,FR,2021-08-14 03:26:39,TRUE,CUST_4271
Sigma Distribution PK,Sigma Distribution,TAX-827912,GB,2024-04-14 03:26:39,FALSE,CUST_2742
Pi Manufacturing Corp,Pi Manufacturing,TAX-498249,FR,2022-06-11 03:26:39,FALSE,VEND_5937
Upsilon Tech LLC,Upsilon Tech,TAX-464825,AE,2021-08-29 03:26:39,FALSE,VEND_2792
Upsilon Manufacturing Corp Corp   ,Upsilon Manufacturing  ,TAX-621841,DE,2025-08-15 03:26:39,TRUE,CUST_6804
Theta Services PVT,Theta Services,TAX-296412,FR,2022-08-27 03:26:39,TRUE,CUST_3637
Rho Distribution Inc,Rho Distribution,TAX-459502,US,2025-08-02 03:26:39,TRUE,VEND_3962
Upsilon Manufacturing PK,Upsilon Manufacturing,TAX-275868,FR,2022-07-22 03:26:39,FALSE,CUST_1256
"Theta Services Ltd
",Theta Services  ,TAX-972881,IN,2024-10-14 03:26:39,TRUE,CUST_1893
Mu Logistics Ltd,Mu Logistics,TAX-250210,DE,2022-09-18 03:26:39,FALSE,CUST_1924
Sigma Distribution Inc,Sigma Distribution,TAX-728038,AE,2023-08-30 03:26:39,TRUE,CUST_4257
Psi Trading PK,Psi Trading,TAX-550089,US,2022-12-14 03:26:39,FALSE,CUST_2922
Kappa Manufacturing S.A.,Kappa Manufacturing,TAX-614064,DE,2024-12-07 03:26:39,FALSE,VEND_4308
Psi Manufacturing LLC,Psi Manufacturing,TAX-625119,FR,2024-06-17 03:26:39,TRUE,VEND_2430
"Omicron Trading Corp
",Omicron Trading  ,TAX-257782,FR,2022-07-23 03:26:39,FALSE,CUST_6968
"Phi Trading PK
",Phi Trading  ,TAX-436768,AE,2022-10-12 03:26:39,TRUE,VEND_1027
Chi Logistics PK,Chi Logistics,TAX-564637,FR,2024-01-09 03:26:39,FALSE,VEND_4428
Xi Tech Inc,Xi Tech,TAX-806073,FR,2022-10-11 03:26:39,TRUE,VEND_6963
Pi Tech Inc,Pi Tech,TAX-139557,DE,2025-04-13 03:26:39,FALSE,VEND_6499
Chi Tech LLC,Chi Tech,TAX-315565,DE,2021-10-02 03:26:39,FALSE,CUST_2609
Sigma Distribution Corp,Sigma Distribution,TAX-999308,GB,2024-03-22 03:26:39,TRUE,VEND_2999
Theta Logistics PK,Theta Logistics,TAX-502206,PK,2023-11-24 03:26:39,FALSE,VEND_9222
Kappa Tech LLC,Kappa Tech,TAX-221707,IN,2022-04-22 03:26:39,TRUE,CUST_1190
Phi Tech S.A.,Phi Tech,TAX-385353,FR,2022-11-28 03:26:39,FALSE,CUST_5670
Theta Consulting Corp,Theta Consulting,TAX-268010,GB,2022-11-10 03:26:39,FALSE,VEND_2478
Epsilon Logistics LLC,Epsilon Logistics,TAX-858711,FR,2025-10-31 03:26:39,FALSE,CUST_3938
Lambda Logistics Corp,Lambda Logistics,TAX-717024,PK,2026-05-12 03:26:39,TRUE,CUST_8222
Epsilon Services Inc,Epsilon Services,TAX-893853,PK,2022-09-11 03:26:39,TRUE,CUST_4565
Delta Manufacturing S.A.,Delta Manufacturing,TAX-468591,PK,2022-05-02 03:26:39,FALSE,CUST_9605
Delta Trading Inc,Delta Trading,TAX-139019,AE,2023-08-22 03:26:39,TRUE,CUST_5641
Omega Tech Inc,Omega Tech,TAX-246195,FR,2023-04-24 03:26:39,TRUE,VEND_2840
Phi Consulting PVT,Phi Consulting,TAX-283388,DE,2023-10-23 03:26:39,TRUE,CUST_7708
Phi Trading Corp,Phi Trading,TAX-244818,AE,2022-07-16 03:26:39,TRUE,CUST_4387
Phi Tech PVT,Phi Tech,TAX-573947,US,2022-11-06 03:26:39,TRUE,CUST_6915
Mu Services PVT,Mu Services,TAX-961957,AE,2021-12-12 03:26:39,TRUE,VEND_9470
Epsilon Logistics PK,Epsilon Logistics,TAX-445200,DE,2024-01-30 03:26:39,TRUE,VEND_8713
Pi Tech PVT,Pi Tech,TAX-982023,AE,2022-05-18 03:26:39,FALSE,VEND_2312
Omega Logistics Pakistan,Omega Logistics,TAX-154067,US,2024-04-02 03:26:39,FALSE,CUST_6500
Epsilon Services LLC,Epsilon Services,TAX-286040,GB,2022-12-14 03:26:39,TRUE,CUST_1852
"Phi Distribution Inc
","Phi Distribution	",TAX-501078,IN,2022-05-27 03:26:39,FALSE,VEND_5631
Lambda Distribution PK,Lambda Distribution,TAX-960408,US,2024-10-24 03:26:39,FALSE,CUST_3067
Pi Manufacturing Ltd,Pi Manufacturing,TAX-315477,FR,2022-07-22 03:26:39,TRUE,CUST_6422
Gamma Logistics S.A.,Gamma Logistics,TAX-894122,GB,2026-02-28 03:26:39,TRUE,VEND_2830
Mu Consulting PVT,Mu Consulting,TAX-577463,AE,2021-07-11 03:26:39,TRUE,VEND_2421
Eta Logistics Corp,Eta Logistics,TAX-745073,PK,2022-08-15 03:26:39,TRUE,CUST_3077
Gamma Distribution S.A.,Gamma Distribution,TAX-568784,AE,2025-09-25 03:26:39,FALSE,VEND_5900
Lambda Services LLC   ,Lambda Services  ,TAX-961953,GB,2025-05-31 03:26:39,FALSE,CUST_8584
Upsilon Trading Inc,Upsilon Trading,TAX-674842,AE,2025-05-05 03:26:39,FALSE,VEND_6257
Delta Trading PVT,Delta Trading,TAX-440277,US,2025-06-18 03:26:39,FALSE,CUST_9175
Chi Tech PK,Chi Tech,TAX-151470,AE,2025-02-28 03:26:39,TRUE,VEND_7292
"Kappa Tech S.A. PK
",Kappa Tech  ,TAX-123853,AE,2025-04-09 03:26:39,TRUE,VEND_1962
Xi Logistics Corp,Xi Logistics,TAX-643623,AE,2022-11-28 03:26:39,FALSE,VEND_6432
Iota Services Pakistan,Iota Services,TAX-236014,DE,2023-03-31 03:26:39,FALSE,VEND_6185
Theta Trading PK,Theta Trading,TAX-481104,GB,2025-05-16 03:26:39,FALSE,VEND_4796
Chi Distribution Inc,Chi Distribution,TAX-148174,US,2022-11-21 03:26:39,FALSE,VEND_4154
"Tau Distribution Inc	",Tau Distribution  ,TAX-464069,DE,2023-12-31 03:26:39,FALSE,VEND_7471
Gamma Trading Inc,Gamma Trading,TAX-196214,FR,2023-06-05 03:26:39,TRUE,VEND_7583
Omega Logistics PK,Omega Logistics,TAX-692385,FR,2022-08-07 03:26:39,FALSE,VEND_7782
Xi Tech Ltd,Xi Tech,TAX-990649,FR,2023-07-03 03:26:39,FALSE,VEND_8178
Iota Distribution LLC,Iota Distribution,TAX-593152,US,2022-03-14 03:26:39,TRUE,CUST_3485
Xi Trading Corp,Xi Trading,TAX-171269,FR,2025-07-21 03:26:39,TRUE,VEND_4465
Zeta Trading S.A.,Zeta Trading,TAX-292988,DE,2022-10-20 03:26:39,TRUE,CUST_5921
Lambda Manufacturing LLC,Lambda Manufacturing,TAX-191254,GB,2023-04-13 03:26:39,FALSE,VEND_1864
Omega Manufacturing Pakistan,Omega Manufacturing,TAX-720298,US,2022-06-16 03:26:39,FALSE,VEND_3196
"Upsilon Distribution Corp	","Upsilon Distribution	",TAX-166175,IN,2025-04-06 03:26:39,FALSE,CUST_9145
Rho Consulting Ltd,Rho Consulting,TAX-659835,DE,2023-12-01 03:26:39,FALSE,CUST_7579
Rho Services PK,Rho Services,TAX-275133,US,2021-10-12 03:26:39,TRUE,CUST_8452
Sigma Logistics Corp,Sigma Logistics,TAX-189771,PK,2022-05-13 03:26:39,FALSE,CUST_7604
Gamma Trading Pakistan   ,Gamma Trading  ,TAX-398830,PK,2023-12-11 03:26:39,FALSE,CUST_9106
Delta Distribution PVT,Delta Distribution,TAX-639593,IN,2026-05-24 03:26:39,FALSE,VEND_1321
Xi Trading PK,Xi Trading,TAX-494747,PK,2022-03-03 03:26:39,FALSE,CUST_2296
Gamma Tech Pakistan,Gamma Tech,TAX-290724,GB,2021-06-27 03:26:39,FALSE,VEND_4254
Rho Logistics LLC,Rho Logistics,TAX-599380,GB,2022-01-14 03:26:39,FALSE,VEND_1846
Tau Distribution Inc,Tau Distribution,TAX-654527,PK,2022-05-22 03:26:39,TRUE,CUST_2623
Kappa Logistics S.A.,Kappa Logistics,TAX-234159,FR,2024-12-13 03:26:39,TRUE,CUST_8460
Phi Consulting PVT,Phi Consulting,TAX-706815,AE,2022-09-22 03:26:39,FALSE,CUST_9513
Rho Manufacturing PK,Rho Manufacturing,TAX-147623,PK,2024-03-08 03:26:39,TRUE,CUST_4641
"Nu Logistics PK
","Nu Logistics	",TAX-969693,FR,2022-12-07 03:26:39,FALSE,CUST_7265
Eta Services Ltd,Eta Services,TAX-173201,AE,2022-01-25 03:26:39,FALSE,CUST_8596
Eta Logistics LLC,Eta Logistics,TAX-790993,GB,2024-05-31 03:26:39,FALSE,VEND_9444
Upsilon Services Corp,Upsilon Services,TAX-580102,US,2025-08-22 03:26:39,FALSE,CUST_2077
Gamma Consulting PK,Gamma Consulting,TAX-771712,AE,2021-07-27 03:26:39,FALSE,VEND_6901
"Delta Distribution Pakistan
",Delta Distribution  ,TAX-849014,US,2023-07-28 03:26:39,TRUE,CUST_7924
"Chi Tech Pakistan	",Chi Tech  ,TAX-490084,GB,2022-02-14 03:26:39,TRUE,CUST_4170
Tau Logistics PVT,Tau Logistics,TAX-927477,PK,2026-05-08 03:26:39,TRUE,VEND_3937
Nu Services Inc,Nu Services,TAX-640418,FR,2022-01-29 03:26:39,FALSE,CUST_6403
Rho Distribution PK   ,Rho Distribution  ,TAX-398505,FR,2022-03-27 03:26:39,FALSE,CUST_6731
Mu Manufacturing LLC,Mu Manufacturing,TAX-710610,DE,2024-12-12 03:26:39,TRUE,VEND_6980
Chi Tech Corp,Chi Tech,TAX-962520,FR,2025-07-28 03:26:39,FALSE,CUST_7876
Tau Tech LLC,Tau Tech,TAX-248989,FR,2022-04-20 03:26:39,FALSE,VEND_2854
Iota Services PVT,Iota Services,TAX-390607,US,2026-01-17 03:26:39,FALSE,VEND_6778
Tau Trading Inc,Tau Trading,TAX-788201,AE,2021-11-12 03:26:39,TRUE,CUST_8752
Alpha Consulting PK,Alpha Consulting,TAX-289019,PK,2024-06-26 03:26:39,FALSE,CUST_5467
Delta Logistics PVT,Delta Logistics,TAX-699544,DE,2021-09-09 03:26:39,FALSE,VEND_9692
Sigma Consulting Pakistan,Sigma Consulting,TAX-207581,US,2024-07-24 03:26:39,FALSE,CUST_9889
Rho Trading Corp,Rho Trading,TAX-456637,GB,2022-04-17 03:26:39,FALSE,CUST_8907
Lambda Trading Pakistan,Lambda Trading,TAX-428122,GB,2026-02-22 03:26:39,TRUE,CUST_8968
Sigma Logistics S.A.,Sigma Logistics,TAX-192337,AE,2024-12-26 03:26:39,FALSE,CUST_6747
Chi Consulting Pakistan,Chi Consulting,TAX-755602,AE,2025-01-28 03:26:39,FALSE,CUST_6681
Lambda Logistics PK,Lambda Logistics,TAX-146853,IN,2022-06-01 03:26:39,TRUE,CUST_8171
Omega Distribution PK,Omega Distribution,TAX-259338,IN,2025-05-07 03:26:39,TRUE,VEND_8258
Theta Consulting S.A.,Theta Consulting,TAX-969749,AE,2025-03-10 03:26:39,FALSE,CUST_9143
Nu Consulting Inc,Nu Consulting,TAX-794868,PK,2021-08-24 03:26:39,TRUE,VEND_5530
Chi Logistics Corp,Chi Logistics,TAX-490559,GB,2023-01-26 03:26:39,FALSE,CUST_6692
Alpha Services Corp,Alpha Services,TAX-193298,GB,2025-04-15 03:26:39,FALSE,CUST_1339
Psi Trading PK,Psi Trading,TAX-231432,PK,2025-09-02 03:26:39,TRUE,CUST_3332
Lambda Logistics S.A.,Lambda Logistics,TAX-108356,AE,2025-04-11 03:26:39,FALSE,VEND_3851
Iota Consulting S.A.,Iota Consulting,TAX-629663,GB,2022-11-02 03:26:39,TRUE,CUST_3688
Mu Services S.A.,Mu Services,TAX-753453,PK,2023-12-06 03:26:39,TRUE,VEND_3773
Psi Trading Ltd,Psi Trading,TAX-152973,FR,2022-04-19 03:26:39,FALSE,VEND_9231
Xi Manufacturing S.A.,Xi Manufacturing,TAX-535820,FR,2021-09-09 03:26:39,FALSE,VEND_9037
Psi Services Inc,Psi Services,TAX-911187,IN,2025-06-02 03:26:39,FALSE,VEND_2233
